persona,camara,emocion,archivo,num_frames,alto,ancho,canales,timestamp
p107,camaraInfrarroja,Miedo,p107\camaraInfrarroja\Miedo.npy,64,64,64,3,2026-04-22 22:00:31
p107,camaraInfrarroja,Neutral,p107\camaraInfrarroja\Neutral.npy,67,64,64,3,2026-04-22 22:00:38
p107,camaraInfrarroja,Sorpresa,p107\camaraInfrarroja\Sorpresa.npy,24,64,64,3,2026-04-22 22:00:41
p107,camaraInfrarroja,Tristeza,p107\camaraInfrarroja\Tristeza.npy,76,64,64,3,2026-04-22 22:00:50
p107,camaraWeb,Asco,p107\camaraWeb\Asco.npy,73,64,64,3,2026-04-22 22:00:58
p107,camaraWeb,Enojo,p107\camaraWeb\Enojo.npy,114,64,64,3,2026-04-22 22:01:13
p107,camaraWeb,Felicidad,p107\camaraWeb\Felicidad.npy,18,64,64,3,2026-04-22 22:01:15
p107,camaraWeb,Miedo,p107\camaraWeb\Miedo.npy,64,64,64,3,2026-04-22 22:01:23
p107,camaraWeb,Neutral,p107\camaraWeb\Neutral.npy,67,64,64,3,2026-04-22 22:01:31
p107,camaraWeb,Sorpresa,p107\camaraWeb\Sorpresa.npy,24,64,64,3,2026-04-22 22:01:35
p107,camaraWeb,Tristeza,p107\camaraWeb\Tristeza.npy,76,64,64,3,2026-04-22 22:01:41
p108,camaraInfrarroja,Asco,p108\camaraInfrarroja\Asco.npy,32,64,64,3,2026-04-22 22:01:44
p108,camaraInfrarroja,Enojo,p108\camaraInfrarroja\Enojo.npy,50,64,64,3,2026-04-22 22:01:50
p108,camaraInfrarroja,Felicidad,p108\camaraInfrarroja\Felicidad.npy,91,64,64,3,2026-04-22 22:02:00
p108,camaraInfrarroja,Miedo,p108\camaraInfrarroja\Miedo.npy,41,64,64,3,2026-04-22 22:02:06
p108,camaraInfrarroja,Neutral,p108\camaraInfrarroja\Neutral.npy,67,64,64,3,2026-04-22 22:02:14
p108,camaraInfrarroja,Sorpresa,p108\camaraInfrarroja\Sorpresa.npy,64,64,64,3,2026-04-22 22:02:24
p108,camaraInfrarroja,Tristeza,p108\camaraInfrarroja\Tristeza.npy,84,64,64,3,2026-04-22 22:02:53
p108,camaraWeb,Asco,p108\camaraWeb\Asco.npy,32,64,64,3,2026-04-22 22:02:59
p108,camaraWeb,Enojo,p108\camaraWeb\Enojo.npy,50,64,64,3,2026-04-22 22:03:09
p108,camaraWeb,Felicidad,p108\camaraWeb\Felicidad.npy,91,64,64,3,2026-04-22 22:03:20
p108,camaraWeb,Miedo,p108\camaraWeb\Miedo.npy,41,64,64,3,2026-04-22 22:03:27
p108,camaraWeb,Neutral,p108\camaraWeb\Neutral.npy,67,64,64,3,2026-04-22 22:03:54
p108,camaraWeb,Sorpresa,p108\camaraWeb\Sorpresa.npy,64,64,64,3,2026-04-22 22:04:02
p108,camaraWeb,Tristeza,p108\camaraWeb\Tristeza.npy,84,64,64,3,2026-04-22 22:04:09
p109,camaraInfrarroja,Asco,p109\camaraInfrarroja\Asco.npy,36,64,64,3,2026-04-22 22:04:12
p109,camaraInfrarroja,Enojo,p109\camaraInfrarroja\Enojo.npy,86,64,64,3,2026-04-22 22:04:22
p109,camaraInfrarroja,Felicidad,p109\camaraInfrarroja\Felicidad.npy,28,64,64,3,2026-04-22 22:04:25
p109,camaraInfrarroja,Miedo,p109\camaraInfrarroja\Miedo.npy,120,64,64,3,2026-04-22 22:04:39
p109,camaraInfrarroja,Neutral,p109\camaraInfrarroja\Neutral.npy,18,64,64,3,2026-04-22 22:04:42
p109,camaraInfrarroja,Sorpresa,p109\camaraInfrarroja\Sorpresa.npy,52,64,64,3,2026-04-22 22:04:50
p109,camaraInfrarroja,Tristeza,p109\camaraInfrarroja\Tristeza.npy,31,64,64,3,2026-04-22 22:04:54
p109,camaraWeb,Asco,p109\camaraWeb\Asco.npy,36,64,64,3,2026-04-22 22:04:59
p109,camaraWeb,Enojo,p109\camaraWeb\Enojo.npy,86,64,64,3,2026-04-22 22:05:09
p109,camaraWeb,Felicidad,p109\camaraWeb\Felicidad.npy,31,64,64,3,2026-04-22 22:05:12
p109,camaraWeb,Miedo,p109\camaraWeb\Miedo.npy,120,64,64,3,2026-04-22 22:05:26
p109,camaraWeb,Neutral,p109\camaraWeb\Neutral.npy,18,64,64,3,2026-04-22 22:05:29
p109,camaraWeb,Sorpresa,p109\camaraWeb\Sorpresa.npy,52,64,64,3,2026-04-22 22:05:36
p109,camaraWeb,Tristeza,p109\camaraWeb\Tristeza.npy,31,64,64,3,2026-04-22 22:05:39
p110,camaraInfrarroja,Asco,p110\camaraInfrarroja\Asco.npy,47,64,64,3,2026-04-22 22:05:46
p110,camaraInfrarroja,Enojo,p110\camaraInfrarroja\Enojo.npy,38,64,64,3,2026-04-22 22:05:50
p110,camaraInfrarroja,Felicidad,p110\camaraInfrarroja\Felicidad.npy,19,64,64,3,2026-04-22 22:05:53
p110,camaraInfrarroja,Miedo,p110\camaraInfrarroja\Miedo.npy,58,64,64,3,2026-04-22 22:06:01
p110,camaraInfrarroja,Neutral,p110\camaraInfrarroja\Neutral.npy,12,64,64,3,2026-04-22 22:06:02
p110,camaraInfrarroja,Sorpresa,p110\camaraInfrarroja\Sorpresa.npy,18,64,64,3,2026-04-22 22:06:05
p110,camaraInfrarroja,Tristeza,p110\camaraInfrarroja\Tristeza.npy,55,64,64,3,2026-04-22 22:06:13
p110,camaraWeb,Asco,p110\camaraWeb\Asco.npy,47,64,64,3,2026-04-22 22:06:19
p110,camaraWeb,Enojo,p110\camaraWeb\Enojo.npy,38,64,64,3,2026-04-22 22:06:24
p110,camaraWeb,Felicidad,p110\camaraWeb\Felicidad.npy,19,64,64,3,2026-04-22 22:06:26
p110,camaraWeb,Miedo,p110\camaraWeb\Miedo.npy,58,64,64,3,2026-04-22 22:06:30
p110,camaraWeb,Neutral,p110\camaraWeb\Neutral.npy,12,64,64,3,2026-04-22 22:06:31
p110,camaraWeb,Sorpresa,p110\camaraWeb\Sorpresa.npy,18,64,64,3,2026-04-22 22:06:33
p110,camaraWeb,Tristeza,p110\camaraWeb\Tristeza.npy,55,64,64,3,2026-04-22 22:06:37
p111,camaraInfrarroja,Asco,p111\camaraInfrarroja\Asco.npy,7,64,64,3,2026-04-22 22:06:38
p111,camaraInfrarroja,Enojo,p111\camaraInfrarroja\Enojo.npy,60,64,64,3,2026-04-22 22:06:42
p111,camaraInfrarroja,Felicidad,p111\camaraInfrarroja\Felicidad.npy,44,64,64,3,2026-04-22 22:06:46
p111,camaraInfrarroja,Miedo,p111\camaraInfrarroja\Miedo.npy,25,64,64,3,2026-04-22 22:06:49
p111,camaraInfrarroja,Neutral,p111\camaraInfrarroja\Neutral.npy,15,64,64,3,2026-04-22 22:06:50
p111,camaraInfrarroja,Sorpresa,p111\camaraInfrarroja\Sorpresa.npy,22,64,64,3,2026-04-22 22:06:51
p111,camaraInfrarroja,Tristeza,p111\camaraInfrarroja\Tristeza.npy,43,64,64,3,2026-04-22 22:06:55
p111,camaraWeb,Asco,p111\camaraWeb\Asco.npy,7,64,64,3,2026-04-22 22:06:56
p111,camaraWeb,Enojo,p111\camaraWeb\Enojo.npy,60,64,64,3,2026-04-22 22:07:00
p111,camaraWeb,Felicidad,p111\camaraWeb\Felicidad.npy,44,64,64,3,2026-04-22 22:07:04
p111,camaraWeb,Miedo,p111\camaraWeb\Miedo.npy,25,64,64,3,2026-04-22 22:07:07
p111,camaraWeb,Neutral,p111\camaraWeb\Neutral.npy,15,64,64,3,2026-04-22 22:07:08
p111,camaraWeb,Sorpresa,p111\camaraWeb\Sorpresa.npy,22,64,64,3,2026-04-22 22:07:11
p111,camaraWeb,Tristeza,p111\camaraWeb\Tristeza.npy,43,64,64,3,2026-04-22 22:07:15
p112,camaraInfrarroja,Asco,p112\camaraInfrarroja\Asco.npy,32,64,64,3,2026-04-22 22:07:17
p112,camaraInfrarroja,Enojo,p112\camaraInfrarroja\Enojo.npy,17,64,64,3,2026-04-22 22:07:19
p112,camaraInfrarroja,Felicidad,p112\camaraInfrarroja\Felicidad.npy,18,64,64,3,2026-04-22 22:07:22
p112,camaraInfrarroja,Miedo,p112\camaraInfrarroja\Miedo.npy,19,64,64,3,2026-04-22 22:07:24
p112,camaraInfrarroja,Neutral,p112\camaraInfrarroja\Neutral.npy,32,64,64,3,2026-04-22 22:07:26
p112,camaraInfrarroja,Sorpresa,p112\camaraInfrarroja\Sorpresa.npy,25,64,64,3,2026-04-22 22:07:28
p112,camaraInfrarroja,Tristeza,p112\camaraInfrarroja\Tristeza.npy,45,64,64,3,2026-04-22 22:07:32
p112,camaraWeb,Asco,p112\camaraWeb\Asco.npy,32,64,64,3,2026-04-22 22:07:35
p112,camaraWeb,Enojo,p112\camaraWeb\Enojo.npy,17,64,64,3,2026-04-22 22:07:38
p112,camaraWeb,Felicidad,p112\camaraWeb\Felicidad.npy,18,64,64,3,2026-04-22 22:07:41
p112,camaraWeb,Miedo,p112\camaraWeb\Miedo.npy,19,64,64,3,2026-04-22 22:07:43
p112,camaraWeb,Neutral,p112\camaraWeb\Neutral.npy,32,64,64,3,2026-04-22 22:07:46
p112,camaraWeb,Sorpresa,p112\camaraWeb\Sorpresa.npy,25,64,64,3,2026-04-22 22:07:47
p112,camaraWeb,Tristeza,p112\camaraWeb\Tristeza.npy,45,64,64,3,2026-04-22 22:07:50
p113,camaraInfrarroja,Asco,p113\camaraInfrarroja\Asco.npy,28,64,64,3,2026-04-22 22:07:54
p113,camaraInfrarroja,Enojo,p113\camaraInfrarroja\Enojo.npy,40,64,64,3,2026-04-22 22:07:58
p113,camaraInfrarroja,Felicidad,p113\camaraInfrarroja\Felicidad.npy,26,64,64,3,2026-04-22 22:08:01
p113,camaraInfrarroja,Miedo,p113\camaraInfrarroja\Miedo.npy,33,64,64,3,2026-04-22 22:08:03
p113,camaraInfrarroja,Neutral,p113\camaraInfrarroja\Neutral.npy,26,64,64,3,2026-04-22 22:08:06
p113,camaraInfrarroja,Sorpresa,p113\camaraInfrarroja\Sorpresa.npy,15,64,64,3,2026-04-22 22:08:07
p113,camaraInfrarroja,Tristeza,p113\camaraInfrarroja\Tristeza.npy,15,64,64,3,2026-04-22 22:08:08
p113,camaraWeb,Asco,p113\camaraWeb\Asco.npy,28,64,64,3,2026-04-22 22:08:13
p113,camaraWeb,Enojo,p113\camaraWeb\Enojo.npy,40,64,64,3,2026-04-22 22:08:19
p113,camaraWeb,Felicidad,p113\camaraWeb\Felicidad.npy,26,64,64,3,2026-04-22 22:08:23
p113,camaraWeb,Miedo,p113\camaraWeb\Miedo.npy,33,64,64,3,2026-04-22 22:08:27
p113,camaraWeb,Neutral,p113\camaraWeb\Neutral.npy,26,64,64,3,2026-04-22 22:08:28
p113,camaraWeb,Sorpresa,p113\camaraWeb\Sorpresa.npy,15,64,64,3,2026-04-22 22:08:29
p113,camaraWeb,Tristeza,p113\camaraWeb\Tristeza.npy,15,64,64,3,2026-04-22 22:08:30
p114,camaraInfrarroja,Asco,p114\camaraInfrarroja\Asco.npy,46,64,64,3,2026-04-22 22:08:37
p114,camaraInfrarroja,Enojo,p114\camaraInfrarroja\Enojo.npy,61,64,64,3,2026-04-22 22:08:41
p114,camaraInfrarroja,Felicidad,p114\camaraInfrarroja\Felicidad.npy,12,64,64,3,2026-04-22 22:08:42
p114,camaraInfrarroja,Miedo,p114\camaraInfrarroja\Miedo.npy,37,64,64,3,2026-04-22 22:08:45
p114,camaraInfrarroja,Neutral,p114\camaraInfrarroja\Neutral.npy,22,64,64,3,2026-04-22 22:08:48
p114,camaraInfrarroja,Sorpresa,p114\camaraInfrarroja\Sorpresa.npy,16,64,64,3,2026-04-22 22:08:49
p114,camaraInfrarroja,Tristeza,p114\camaraInfrarroja\Tristeza.npy,1,64,64,3,2026-04-22 22:08:50
p114,camaraWeb,Asco,p114\camaraWeb\Asco.npy,48,64,64,3,2026-04-22 22:08:54
p114,camaraWeb,Enojo,p114\camaraWeb\Enojo.npy,61,64,64,3,2026-04-22 22:08:57
p114,camaraWeb,Felicidad,p114\camaraWeb\Felicidad.npy,12,64,64,3,2026-04-22 22:08:58
p114,camaraWeb,Miedo,p114\camaraWeb\Miedo.npy,37,64,64,3,2026-04-22 22:09:01
p114,camaraWeb,Neutral,p114\camaraWeb\Neutral.npy,22,64,64,3,2026-04-22 22:09:02
p114,camaraWeb,Sorpresa,p114\camaraWeb\Sorpresa.npy,16,64,64,3,2026-04-22 22:09:05
p114,camaraWeb,Tristeza,p114\camaraWeb\Tristeza.npy,22,64,64,3,2026-04-22 22:09:06
p115,camaraInfrarroja,Asco,p115\camaraInfrarroja\Asco.npy,20,64,64,3,2026-04-22 22:09:09
p115,camaraInfrarroja,Enojo,p115\camaraInfrarroja\Enojo.npy,36,64,64,3,2026-04-22 22:09:13
p115,camaraInfrarroja,Felicidad,p115\camaraInfrarroja\Felicidad.npy,43,64,64,3,2026-04-22 22:09:17
p115,camaraInfrarroja,Miedo,p115\camaraInfrarroja\Miedo.npy,38,64,64,3,2026-04-22 22:09:21
p115,camaraInfrarroja,Neutral,p115\camaraInfrarroja\Neutral.npy,29,64,64,3,2026-04-22 22:09:24
p115,camaraInfrarroja,Sorpresa,p115\camaraInfrarroja\Sorpresa.npy,9,64,64,3,2026-04-22 22:09:25
p115,camaraInfrarroja,Tristeza,p115\camaraInfrarroja\Tristeza.npy,19,64,64,3,2026-04-22 22:09:27
p115,camaraWeb,Asco,p115\camaraWeb\Asco.npy,20,64,64,3,2026-04-22 22:09:32
p115,camaraWeb,Enojo,p115\camaraWeb\Enojo.npy,36,64,64,3,2026-04-22 22:09:35
p115,camaraWeb,Felicidad,p115\camaraWeb\Felicidad.npy,43,64,64,3,2026-04-22 22:09:39
p115,camaraWeb,Miedo,p115\camaraWeb\Miedo.npy,38,64,64,3,2026-04-22 22:09:42
p115,camaraWeb,Neutral,p115\camaraWeb\Neutral.npy,29,64,64,3,2026-04-22 22:09:44
p115,camaraWeb,Sorpresa,p115\camaraWeb\Sorpresa.npy,9,64,64,3,2026-04-22 22:09:44
p115,camaraWeb,Tristeza,p115\camaraWeb\Tristeza.npy,19,64,64,3,2026-04-22 22:09:47
p116,camaraInfrarroja,Asco,p116\camaraInfrarroja\Asco.npy,21,64,64,3,2026-04-22 22:09:49
p116,camaraInfrarroja,Enojo,p116\camaraInfrarroja\Enojo.npy,18,64,64,3,2026-04-22 22:09:51
p116,camaraInfrarroja,Felicidad,p116\camaraInfrarroja\Felicidad.npy,21,64,64,3,2026-04-22 22:09:52
p116,camaraInfrarroja,Miedo,p116\camaraInfrarroja\Miedo.npy,21,64,64,3,2026-04-22 22:09:53
p116,camaraInfrarroja,Neutral,p116\camaraInfrarroja\Neutral.npy,21,64,64,3,2026-04-22 22:09:57
p116,camaraInfrarroja,Sorpresa,p116\camaraInfrarroja\Sorpresa.npy,18,64,64,3,2026-04-22 22:09:59
p116,camaraInfrarroja,Tristeza,p116\camaraInfrarroja\Tristeza.npy,20,64,64,3,2026-04-22 22:10:00
p116,camaraWeb,Asco,p116\camaraWeb\Asco.npy,25,64,64,3,2026-04-22 22:10:02
p116,camaraWeb,Enojo,p116\camaraWeb\Enojo.npy,25,64,64,3,2026-04-22 22:10:05
p116,camaraWeb,Felicidad,p116\camaraWeb\Felicidad.npy,25,64,64,3,2026-04-22 22:10:08
p116,camaraWeb,Miedo,p116\camaraWeb\Miedo.npy,25,64,64,3,2026-04-22 22:10:12
p116,camaraWeb,Neutral,p116\camaraWeb\Neutral.npy,21,64,64,3,2026-04-22 22:10:16
p116,camaraWeb,Sorpresa,p116\camaraWeb\Sorpresa.npy,25,64,64,3,2026-04-22 22:10:17
p116,camaraWeb,Tristeza,p116\camaraWeb\Tristeza.npy,21,64,64,3,2026-04-22 22:10:18
p117,camaraInfrarroja,Asco,p117\camaraInfrarroja\Asco.npy,1,64,64,3,2026-04-22 22:10:19
p117,camaraInfrarroja,Neutral,p117\camaraInfrarroja\Neutral.npy,25,64,64,3,2026-04-22 22:10:21
p117,camaraInfrarroja,Sorpresa,p117\camaraInfrarroja\Sorpresa.npy,21,64,64,3,2026-04-22 22:10:22
p117,camaraInfrarroja,Tristeza,p117\camaraInfrarroja\Tristeza.npy,22,64,64,3,2026-04-22 22:10:23
p117,camaraWeb,Asco,p117\camaraWeb\Asco.npy,21,64,64,3,2026-04-22 22:10:26
p117,camaraWeb,Felicidad,p117\camaraWeb\Felicidad.npy,24,64,64,3,2026-04-22 22:10:27
p117,camaraWeb,Miedo,p117\camaraWeb\Miedo.npy,21,64,64,3,2026-04-22 22:10:31
p117,camaraWeb,Neutral,p117\camaraWeb\Neutral.npy,21,64,64,3,2026-04-22 22:10:32
p117,camaraWeb,Sorpresa,p117\camaraWeb\Sorpresa.npy,21,64,64,3,2026-04-22 22:10:34
p117,camaraWeb,Tristeza,p117\camaraWeb\Tristeza.npy,21,64,64,3,2026-04-22 22:10:35
p118,camaraInfrarroja,Asco,p118\camaraInfrarroja\Asco.npy,21,64,64,3,2026-04-22 22:10:36
p118,camaraInfrarroja,Felicidad,p118\camaraInfrarroja\Felicidad.npy,25,64,64,3,2026-04-22 22:10:37
p118,camaraInfrarroja,Neutral,p118\camaraInfrarroja\Neutral.npy,21,64,64,3,2026-04-22 22:10:38
p118,camaraInfrarroja,Tristeza,p118\camaraInfrarroja\Tristeza.npy,31,64,64,3,2026-04-22 22:10:40
p118,camaraWeb,Asco,p118\camaraWeb\Asco.npy,25,64,64,3,2026-04-22 22:10:43
p118,camaraWeb,Felicidad,p118\camaraWeb\Felicidad.npy,25,64,64,3,2026-04-22 22:10:44
p118,camaraWeb,Neutral,p118\camaraWeb\Neutral.npy,21,64,64,3,2026-04-22 22:10:48
p118,camaraWeb,Tristeza,p118\camaraWeb\Tristeza.npy,25,64,64,3,2026-04-22 22:10:49
p119,camaraInfrarroja,Enojo,p119\camaraInfrarroja\Enojo.npy,24,64,64,3,2026-04-22 22:10:51
p119,camaraInfrarroja,Miedo,p119\camaraInfrarroja\Miedo.npy,24,64,64,3,2026-04-22 22:10:52
p119,camaraInfrarroja,Neutral,p119\camaraInfrarroja\Neutral.npy,24,64,64,3,2026-04-22 22:10:53
p119,camaraInfrarroja,Sorpresa,p119\camaraInfrarroja\Sorpresa.npy,24,64,64,3,2026-04-22 22:10:54
p119,camaraInfrarroja,Tristeza,p119\camaraInfrarroja\Tristeza.npy,27,64,64,3,2026-04-22 22:10:55
p119,camaraWeb,Enojo,p119\camaraWeb\Enojo.npy,24,64,64,3,2026-04-22 22:10:57
p119,camaraWeb,Miedo,p119\camaraWeb\Miedo.npy,24,64,64,3,2026-04-22 22:10:58
p119,camaraWeb,Neutral,p119\camaraWeb\Neutral.npy,24,64,64,3,2026-04-22 22:10:59
p119,camaraWeb,Sorpresa,p119\camaraWeb\Sorpresa.npy,24,64,64,3,2026-04-22 22:11:01
p119,camaraWeb,Tristeza,p119\camaraWeb\Tristeza.npy,24,64,64,3,2026-04-22 22:11:02
p120,camaraInfrarroja,Asco,p120\camaraInfrarroja\Asco.npy,24,64,64,3,2026-04-22 22:11:03
p120,camaraInfrarroja,Enojo,p120\camaraInfrarroja\Enojo.npy,24,64,64,3,2026-04-22 22:11:04
p120,camaraInfrarroja,Felicidad,p120\camaraInfrarroja\Felicidad.npy,24,64,64,3,2026-04-22 22:11:05
p120,camaraInfrarroja,Neutral,p120\camaraInfrarroja\Neutral.npy,24,64,64,3,2026-04-22 22:11:06
p120,camaraInfrarroja,Sorpresa,p120\camaraInfrarroja\Sorpresa.npy,24,64,64,3,2026-04-22 22:11:07
p120,camaraInfrarroja,Tristeza,p120\camaraInfrarroja\Tristeza.npy,24,64,64,3,2026-04-22 22:11:08
p120,camaraWeb,Asco,p120\camaraWeb\Asco.npy,24,64,64,3,2026-04-22 22:11:10
p120,camaraWeb,Enojo,p120\camaraWeb\Enojo.npy,24,64,64,3,2026-04-22 22:11:13
p120,camaraWeb,Felicidad,p120\camaraWeb\Felicidad.npy,24,64,64,3,2026-04-22 22:11:14
p120,camaraWeb,Neutral,p120\camaraWeb\Neutral.npy,27,64,64,3,2026-04-22 22:11:15
p120,camaraWeb,Sorpresa,p120\camaraWeb\Sorpresa.npy,24,64,64,3,2026-04-22 22:11:17
p120,camaraWeb,Tristeza,p120\camaraWeb\Tristeza.npy,24,64,64,3,2026-04-22 22:11:18
p121,camaraInfrarroja,Neutral,p121\camaraInfrarroja\Neutral.npy,23,64,64,3,2026-04-22 22:11:19
p121,camaraInfrarroja,Tristeza,p121\camaraInfrarroja\Tristeza.npy,23,64,64,3,2026-04-22 22:11:20
p121,camaraWeb,Neutral,p121\camaraWeb\Neutral.npy,26,64,64,3,2026-04-22 22:11:22
p121,camaraWeb,Tristeza,p121\camaraWeb\Tristeza.npy,22,64,64,3,2026-04-22 22:11:23
p122,camaraInfrarroja,Asco,p122\camaraInfrarroja\Asco.npy,24,64,64,3,2026-04-22 22:11:24
p122,camaraInfrarroja,Enojo,p122\camaraInfrarroja\Enojo.npy,24,64,64,3,2026-04-22 22:11:25
p122,camaraInfrarroja,Miedo,p122\camaraInfrarroja\Miedo.npy,24,64,64,3,2026-04-22 22:11:26
p122,camaraInfrarroja,Neutral,p122\camaraInfrarroja\Neutral.npy,24,64,64,3,2026-04-22 22:11:49
p122,camaraInfrarroja,Sorpresa,p122\camaraInfrarroja\Sorpresa.npy,22,64,64,3,2026-04-22 22:11:50
p122,camaraWeb,Asco,p122\camaraWeb\Asco.npy,24,64,64,3,2026-04-22 22:11:52
p122,camaraWeb,Enojo,p122\camaraWeb\Enojo.npy,28,64,64,3,2026-04-22 22:11:55
p122,camaraWeb,Miedo,p122\camaraWeb\Miedo.npy,24,64,64,3,2026-04-22 22:11:56
p122,camaraWeb,Neutral,p122\camaraWeb\Neutral.npy,24,64,64,3,2026-04-22 22:11:58
p122,camaraWeb,Sorpresa,p122\camaraWeb\Sorpresa.npy,24,64,64,3,2026-04-22 22:11:59
p123,camaraInfrarroja,Felicidad,p123\camaraInfrarroja\Felicidad.npy,24,64,64,3,2026-04-22 22:12:00
p123,camaraInfrarroja,Neutral,p123\camaraInfrarroja\Neutral.npy,24,64,64,3,2026-04-22 22:12:01
p123,camaraWeb,Felicidad,p123\camaraWeb\Felicidad.npy,22,64,64,3,2026-04-22 22:12:03
p123,camaraWeb,Neutral,p123\camaraWeb\Neutral.npy,26,64,64,3,2026-04-22 22:12:04
p124,camaraInfrarroja,Asco,p124\camaraInfrarroja\Asco.npy,26,64,64,3,2026-04-22 22:12:07
p124,camaraInfrarroja,Enojo,p124\camaraInfrarroja\Enojo.npy,26,64,64,3,2026-04-22 22:12:08
p124,camaraInfrarroja,Miedo,p124\camaraInfrarroja\Miedo.npy,26,64,64,3,2026-04-22 22:12:09
p124,camaraInfrarroja,Neutral,p124\camaraInfrarroja\Neutral.npy,27,64,64,3,2026-04-22 22:12:10
p124,camaraInfrarroja,Sorpresa,p124\camaraInfrarroja\Sorpresa.npy,29,64,64,3,2026-04-22 22:12:13
p124,camaraWeb,Asco,p124\camaraWeb\Asco.npy,26,64,64,3,2026-04-22 22:12:14
p124,camaraWeb,Enojo,p124\camaraWeb\Enojo.npy,23,64,64,3,2026-04-22 22:12:16
p124,camaraWeb,Miedo,p124\camaraWeb\Miedo.npy,26,64,64,3,2026-04-22 22:12:17
p124,camaraWeb,Neutral,p124\camaraWeb\Neutral.npy,20,64,64,3,2026-04-22 22:12:18
p124,camaraWeb,Sorpresa,p124\camaraWeb\Sorpresa.npy,23,64,64,3,2026-04-22 22:12:20
p125,camaraInfrarroja,Asco,p125\camaraInfrarroja\Asco.npy,26,64,64,3,2026-04-22 22:12:21
p125,camaraInfrarroja,Enojo,p125\camaraInfrarroja\Enojo.npy,26,64,64,3,2026-04-22 22:12:22
p125,camaraInfrarroja,Felicidad,p125\camaraInfrarroja\Felicidad.npy,26,64,64,3,2026-04-22 22:12:26
p125,camaraInfrarroja,Miedo,p125\camaraInfrarroja\Miedo.npy,26,64,64,3,2026-04-22 22:12:27
p125,camaraInfrarroja,Neutral,p125\camaraInfrarroja\Neutral.npy,21,64,64,3,2026-04-22 22:12:29
p125,camaraInfrarroja,Sorpresa,p125\camaraInfrarroja\Sorpresa.npy,30,64,64,3,2026-04-22 22:12:30
p125,camaraInfrarroja,Tristeza,p125\camaraInfrarroja\Tristeza.npy,24,64,64,3,2026-04-22 22:12:31
p125,camaraWeb,Asco,p125\camaraWeb\Asco.npy,26,64,64,3,2026-04-22 22:12:33
p125,camaraWeb,Enojo,p125\camaraWeb\Enojo.npy,26,64,64,3,2026-04-22 22:12:36
p125,camaraWeb,Felicidad,p125\camaraWeb\Felicidad.npy,22,64,64,3,2026-04-22 22:12:37
p125,camaraWeb,Miedo,p125\camaraWeb\Miedo.npy,26,64,64,3,2026-04-22 22:12:39
p125,camaraWeb,Neutral,p125\camaraWeb\Neutral.npy,22,64,64,3,2026-04-22 22:12:40
p125,camaraWeb,Sorpresa,p125\camaraWeb\Sorpresa.npy,29,64,64,3,2026-04-22 22:12:42
p125,camaraWeb,Tristeza,p125\camaraWeb\Tristeza.npy,26,64,64,3,2026-04-22 22:12:43
p126,camaraInfrarroja,Asco,p126\camaraInfrarroja\Asco.npy,29,64,64,3,2026-04-22 22:12:44
p126,camaraInfrarroja,Enojo,p126\camaraInfrarroja\Enojo.npy,32,64,64,3,2026-04-22 22:12:46
p126,camaraInfrarroja,Felicidad,p126\camaraInfrarroja\Felicidad.npy,17,64,64,3,2026-04-22 22:12:47
p126,camaraInfrarroja,Miedo,p126\camaraInfrarroja\Miedo.npy,26,64,64,3,2026-04-22 22:12:48
p126,camaraInfrarroja,Neutral,p126\camaraInfrarroja\Neutral.npy,23,64,64,3,2026-04-22 22:12:49
p126,camaraInfrarroja,Sorpresa,p126\camaraInfrarroja\Sorpresa.npy,26,64,64,3,2026-04-22 22:12:50
p126,camaraInfrarroja,Tristeza,p126\camaraInfrarroja\Tristeza.npy,26,64,64,3,2026-04-22 22:12:51
p127,camaraInfrarroja,Asco,p127\camaraInfrarroja\Asco.npy,27,64,64,3,2026-04-22 22:12:55
p127,camaraInfrarroja,Enojo,p127\camaraInfrarroja\Enojo.npy,20,64,64,3,2026-04-22 22:12:58
p127,camaraInfrarroja,Felicidad,p127\camaraInfrarroja\Felicidad.npy,30,64,64,3,2026-04-22 22:12:59
p127,camaraInfrarroja,Miedo,p127\camaraInfrarroja\Miedo.npy,27,64,64,3,2026-04-22 22:13:00
p127,camaraInfrarroja,Neutral,p127\camaraInfrarroja\Neutral.npy,24,64,64,3,2026-04-22 22:13:01
p127,camaraInfrarroja,Sorpresa,p127\camaraInfrarroja\Sorpresa.npy,24,64,64,3,2026-04-22 22:13:02
p127,camaraInfrarroja,Tristeza,p127\camaraInfrarroja\Tristeza.npy,20,64,64,3,2026-04-22 22:13:03
p128,camaraInfrarroja,Asco,p128\camaraInfrarroja\Asco.npy,26,64,64,3,2026-04-22 22:13:06
p128,camaraInfrarroja,Enojo,p128\camaraInfrarroja\Enojo.npy,26,64,64,3,2026-04-22 22:13:08
p128,camaraInfrarroja,Felicidad,p128\camaraInfrarroja\Felicidad.npy,23,64,64,3,2026-04-22 22:13:09
p128,camaraInfrarroja,Miedo,p128\camaraInfrarroja\Miedo.npy,26,64,64,3,2026-04-22 22:13:11
p128,camaraInfrarroja,Neutral,p128\camaraInfrarroja\Neutral.npy,23,64,64,3,2026-04-22 22:13:11
p128,camaraInfrarroja,Tristeza,p128\camaraInfrarroja\Tristeza.npy,29,64,64,3,2026-04-22 22:13:13
p128,camaraWeb,Asco,p128\camaraWeb\Asco.npy,25,64,64,3,2026-04-22 22:13:16
